,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
CO,Pitkin,Pitkin Co,10/19/10,,"$23,712","$23,712","$8,014",,,,"$13,287",,,,,$917,"$1,494",CO,Pitkin,Pitkin Co,,"$15,950","$15,950","$5,756",,,,"$8,858",,,,,$340,$996,CO,Pitkin,Pitkin Co,,"$131,295","$131,295","$101,960",,,,"$4,100",,,,,,"$25,235",CO,Pitkin,Pitkin Co,,"$48,234","$48,234","$5,230",,,,"$4,100",,,,,,"$38,904",CO,Pitkin,Pitkin Co,,"$17,064","$17,064","$2,850",,,,"$4,100",,,,,,"$10,114",,,,,,,,,,,,,,,
CO,Weld,Weld Co,2/8/10,,"$2,862","$2,862","$1,987",,,$300,,,,,$575,,,CO,Weld,Weld Co,,"$2,252","$2,252","$1,377",,,$300,,,,,$575,,,CO,Weld,Weld Co,,"$1,419","$1,419","$1,024",,,$300,,,,,$95,,,CO,Weld,Weld Co,,"$2,825","$2,825","$2,430",,,$300,,,,,$95,,,CO,Weld,Weld Co,,"$2,013","$2,013","$1,618",,,$300,,,,,$95,,,,,,,,,,,,,,,,,
CO,Weld,Windsor,10/19/10,,"$18,348","$7,923","$2,210","$6,725","$3,700",$735,"$4,978",,,, ,,,CO,Weld,Windsor,,"$8,714","$6,995","$1,550","$1,234",$485,$467,"$4,978",,,,,,,CO,Weld,Windsor,,"$6,241","$4,796","$3,632",$932,$513,"$1,164",,,,,,,,CO,Weld,Windsor,,"$5,111","$3,666","$2,968",$932,$513,$698,,,,,,,,CO,Weld,Windsor,,"$4,305","$2,860","$1,880",$932,$513,$980,,,,,,,,,,,,,,,,,,,,,,
CO,Weld,Greeley,10/19/10,,"$5,433","$5,433","$1,571",,,$280,"$3,174",,$275,$133,,,,CO,Weld,Greeley,,"$3,790","$3,790","$1,082",,,$202,"$2,221",,$192,$93,,,,CO,Weld,Greeley,,"$8,420","$8,420","$7,454",,,$298,,,$499,$170,,,,CO,Weld,Greeley,,"$3,526","$3,526","$2,560",,,$254,,,$623,$89,,,,CO,Weld,Greeley,,"$1,733","$1,733","$1,144",,,$136,,,$403,$50,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,New Castle,New Castle Co,10/19/10,,"$9,321","$1,157",,,"$8,164",,$328,$138,$517,$62,$112,,,DE,New Castle,New Castle Co,,"$6,025",$762,,,"$5,263",,$225,$95,$322,$43,$77,,,DE,New Castle,New Castle Co,,"$1,603",$297,,,"$1,306",,,,$169,$33,$95,,,DE,New Castle,New Castle Co,,"$1,759",$453,,,"$1,306",,,,$297,$14,$142,,,DE,New Castle,New Castle Co,,"$1,578",$272,,,"$1,306",,,,$177,$7,$88,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Alachua,Alachua Co,10/20/10,,"$5,776","$5,776","$5,372",,,,$252,,$152,,,,,FL,Alachua,Alachua Co,,"$2,888","$2,888","$2,686",,,,$126,,$76,,,,,FL,Alachua,Alachua Co,,"$9,050","$9,050","$8,974",,,,,,$76,,,,,FL,Alachua,Alachua Co,,"$4,351","$4,351","$4,275",,,,,,$76,,,,,FL,Alachua,Alachua Co,,"$2,933","$2,933","$2,857",,,,,,$76,,,,,,,,,,,,,,,,,,,
FL,Brevard,Brevard Co,10/20/10,,"$4,834","$4,834",,,,,,$64,$93,,,"$4,445",$232,FL,Brevard,Brevard Co,,"$3,046","$3,046",,,,,,$38,$53,,,"$2,794",$161,FL,Brevard,Brevard Co,,$367,$367,,,,,,,$207,,,,$160,FL,Brevard,Brevard Co,,$78,$78,,,,,,,$44,,,,$34,FL,Brevard,Brevard Co,,$78,$78,,,,,,,$44,,,,$34,,,,,,,,,,,,,,,
FL,Brevard,Cocoa,10/20/10,,"$5,780","$4,780",,"$1,000",,,,$64,$39,,,"$4,445",$232,FL,Brevard,Cocoa,,"$3,849","$3,049",,$800,,,,$38,$34,,,"$2,794",$183,FL,Brevard,Cocoa,,$406,$246,,$160,,,,,$86,,,,$160,FL,Brevard,Cocoa,,$212,$52,,$160,,,,,$18,,,,$34,FL,Brevard,Cocoa,,$212,$52,,$160,,,,,$18,,,,$34,,,,,,,,,,,,,,,
FL,Brevard,Melbourne,10/20/10,,"$5,570","$5,570",,,,,$540,$64,$39,,$250,"$4,445",$232,FL,Brevard,Melbourne,,"$3,722","$3,722",,,,,$450,$38,$34,,$223,"$2,794",$183,FL,Brevard,Melbourne,,$914,$914,,,,,,,$86,,$668,,$160,FL,Brevard,Melbourne,,$239,$239,,,,,,,$18,,$187,,$34,FL,Brevard,Melbourne,,$128,$128,,,,,,,$18,,$76,,$34,,,,,,,,,,,,,,,
FL,Brevard,Palm Bay,10/20/10,,"$5,963","$5,963",,,,,$862,$64,$322,$38,,"$4,445",$232,FL,Brevard,Palm Bay,,"$3,800","$3,800",,,,,$524,$38,$233,$28,,"$2,794",$183,FL,Brevard,Palm Bay,,$517,$517,,,,,,,$291,$66,,,$160,FL,Brevard,Palm Bay,,$230,$230,,,,,,,$153,$43,,,$34,FL,Brevard,Palm Bay,,$210,$210,,,,,,,$157,$19,,,$34,,,,,,,,,,,,,,,
FL,Brevard,Rockledge,10/20/10,,"$4,780","$4,780",,,,,,$64,$39,,,"$4,445",$232,FL,Brevard,Rockledge,,"$3,049","$3,049",,,,,,$38,$34,,,"$2,794",$183,FL,Brevard,Rockledge,,$246,$246,,,,,,,$86,,,,$160,FL,Brevard,Rockledge,,$52,$52,,,,,,,$18,,,,$34,FL,Brevard,Rockledge,,$52,$52,,,,,,,$18,,,,$34,,,,,,,,,,,,,,,
FL,Broward,Broward Co,10/20/10,,"$7,113","$7,113",$457,,,,$690,,,,,"$5,966",,FL,Broward,Broward Co,,"$4,090","$4,090",$275,,,,$628,,,,,"$3,187",,FL,Broward,Broward Co,,"$1,132","$1,132","$1,132",,,,,,,,,,,FL,Broward,Broward Co,,$661,$661,$661,,,,,,,,,,,FL,Broward,Broward Co,,$358,$358,$358,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Broward,Ft. Lauderdale,10/20/10,,"$8,341","$8,341",,,,,"$2,375",,,,,"$5,966",,FL,Broward,Ft. Lauderdale,,"$5,062","$5,062",,,,,"$1,875",,,,,"$3,187",,FL,Broward,Ft. Lauderdale,,,,,,,,,,,,,,,FL,Broward,Ft. Lauderdale,,,,,,,,,,,,,,,FL,Broward,Ft. Lauderdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Charlotte,Charlotte Co,10/20/10,,"$3,649","$3,649","$1,995",,,,$776,$154,$198,$89,$437,,,FL,Charlotte,Charlotte Co,,"$2,507","$2,507","$1,401",,,,$519,$103,$132,$60,$292,,,FL,Charlotte,Charlotte Co,,"$3,190","$3,190","$2,490",,,,,,$191,$87,$422,,,FL,Charlotte,Charlotte Co,,"$1,123","$1,123",$714,,,,,,$112,$50,$247,,,FL,Charlotte,Charlotte Co,,"$1,539","$1,539","$1,287",,,,,,$69,$32,$151,,,,,,,,,,,,,,,,,
FL,Citrus,Citrus Co,10/20/10,,"$4,460","$4,460",,,,,$723,$251,$496,$257,$625,"$2,109",,FL,Citrus,Citrus Co,,"$4,767","$4,767",,,,,$473,$173,$339,$178,$497,"$3,107",,FL,Citrus,Citrus Co,,"$2,477","$2,477",,,,,,,$811,$423,"$1,243",,,FL,Citrus,Citrus Co,,"$1,436","$1,436",,,,,,,$470,$245,$721,,,FL,Citrus,Citrus Co,,$718,$718,,,,,,,$235,$123,$360,,,,,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
FL,Clay,Clay Co,10/20/10,,"$7,034","$7,034",,,,,,,,,,"$7,034",,FL,Clay,Clay Co,,"$3,236","$3,236",,,,,,,,,,"$3,236",,FL,Clay,Clay Co,,,,,,,,,,,,,,,FL,Clay,Clay Co,,,,,,,,,,,,,,,FL,Clay,Clay Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Collier,Collier Co,11/1/10,,"$26,437","$19,367","$6,985","$3,575","$3,495",,"$3,386",$583,"$1,235",$359,$950,"$5,377",$492,FL,Collier,Collier Co,,"$15,493","$10,756","$5,239","$2,395","$2,342",,"$1,822",$424,$669,$194,$483,"$1,672",$254,FL,Collier,Collier Co,,"$16,805","$15,673","$12,500",$572,$559,,,,$697,$540,"$1,336",,$601,FL,Collier,Collier Co,,"$11,193","$10,062","$8,208",$572,$559,,,,$720,$196,$656,,$282,FL,Collier,Collier Co,,"$7,696","$6,565","$5,261",$572,$559,,,,$664,$112,$351,,$177,,,,,,,,,,,,,,,
FL,Columbia,Columbia Co,10/20/10,,"suspended fees through Jan. 1, 2010: moratorium extended one year to Jan. 1, 2011 (ord. 2009-12 and ord. 2009-13)",,,,,,,,,,,,,FL,Columbia,Columbia Co,,,,,,,,,,,,,,,FL,Columbia,Columbia Co,,,,,,,,,,,,,,,FL,Columbia,Columbia Co,,,,,,,,,,,,,,,FL,Columbia,Columbia Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Dade,Miami/Dade Co,10/20/10,,"$8,179","$8,179","$1,998",,,,"$2,863",,$377,$492,,"$2,448",,FL,Dade,Miami/Dade Co,,"$5,461","$5,461","$1,403",,,,"$1,659",,$377,$492,,"$1,530",,FL,Dade,Miami/Dade Co,,"$3,548","$3,548","$2,802",,,,,,$404,$342,,,,FL,Dade,Miami/Dade Co,,"$3,418","$3,418","$2,776",,,,,,$300,$342,,,,FL,Dade,Miami/Dade Co,,"$2,371","$2,371",$807,,,,,,"$1,222",$342,,,,,,,,,,,,,,,,,,
FL,Dade,Miami,10/20/10,,"$10,547","$10,547",,,,,"$6,818",,$704,$164,$413,"$2,448",,FL,Dade,Miami,,"$4,702","$4,702",,,,,"$3,959",,$409,$95,$239,,,FL,Dade,Miami,,$931,$931,,,,,,,$227,$609,$95,,,FL,Dade,Miami,,$682,$682,,,,,,,$336,$206,$140,,,FL,Dade,Miami,,$404,$404,,,,,,,$210,$107,$87,,,,,,,,,,,,,,,,,
FL,DeSoto,DeSoto Co,9/30/08,,"suspended fees effective January 1, 2008",,,,,,,,,,,,,FL,DeSoto,DeSoto Co,,,,,,,,,,,,,,,FL,DeSoto,DeSoto Co,,,,,,,,,,,,,,,FL,DeSoto,DeSoto Co,,,,,,,,,,,,,,,FL,DeSoto,DeSoto Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Flagler,Flagler Co,10/25/10,,"$5,307","$5,307","$1,438",,,,$269,,,,,"$3,600",,FL,Flagler,Flagler Co,,"$2,600","$2,600","$1,400",,,,$269,,,,,$931,,FL,Flagler,Flagler Co,,"$1,997","$1,997","$1,997",,,,,,,,,,,FL,Flagler,Flagler Co,,"$1,500","$1,500","$1,500",,,,,,,,,,,FL,Flagler,Flagler Co,,$794,$794,$794,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Flagler,Palm Coast,10/20/10,,"$13,535","$8,625","$3,565","$2,430","$2,480",,"$1,264",,$196,,,"$3,600",,FL,Flagler,Palm Coast,,"$5,435","$4,455","$2,064",$567,$413,,"$1,264",,$196,,,$931,,FL,Flagler,Palm Coast,,"$6,491","$5,705","$5,163",$389,$397,,,,$542,,,,,FL,Flagler,Palm Coast,,"$4,762","$3,976","$3,434",$389,$397,,,,$542,,,,,FL,Flagler,Palm Coast,,"$3,339","$2,553","$2,011",$389,$397,,,,$542,,,,,,,,,,,,,,,,,,,
FL,Gilchrist,Gilchrist Co,10/20/10,,"$3,500","$3,500","$1,750",,,,,,,,"$1,000",$750,,FL,Gilchrist,Gilchrist Co,,"$3,500","$3,500","$1,750",,,,,,,,"$1,000",$750,,FL,Gilchrist,Gilchrist Co,,$560,$560,$500,,,,,,,,$60,,,FL,Gilchrist,Gilchrist Co,,$560,$560,$500,,,,,,,,$60,,,FL,Gilchrist,Gilchrist Co,,$560,$560,$500,,,,,,,,$60,,,,,,,,,,,,,,,,,
FL,Glades,Glades Co,6/10/10,,all fees suspended eff 11/24/2008 until 12/1/2010,,,,,,,,,,,,,FL,Glades,Glades Co,,,,,,,,,,,,,,,FL,Glades,Glades Co,,,,,,,,,,,,,,,FL,Glades,Glades Co,,,,,,,,,,,,,,,FL,Glades,Glades Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Hardee,Hardee Co,10/26/10,,all fees suspended eff 1/1/2009 until 12/31/2010,,,,,,,,,,,,,FL,Hardee,Hardee Co,,,,,,,,,,,,,,,FL,Hardee,Hardee Co,,,,,,,,,,,,,,,FL,Hardee,Hardee Co,,,,,,,,,,,,,,,FL,Hardee,Hardee Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Hendry,Hendry Co,10/20/10,,"all fees suspended through December 31, 2010. Effective Jan 1, 2011, fees at 50% of stated amount in schedule.",,,,,,,,,,,,,FL,Hendry,Hendry Co,,,,,,,,,,,,,,,FL,Hendry,Hendry Co,,,,,,,,,,,,,,,FL,Hendry,Hendry Co,,,,,,,,,,,,,,,FL,Hendry,Hendry Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Hernando,Hernando Co,10/26/10,,"$4,862","$4,862","$1,845",,,,$113,$95,$112,$99,$192,"$2,406",,FL,Hernando,Hernando Co,,"$3,601","$3,601","$1,270",,,,$87,$73,$86,$78,$149,"$1,858",,FL,Hernando,Hernando Co,,"$3,350","$3,350","$2,752",,,,,,$173,$145,$280,,,FL,Hernando,Hernando Co,,"$1,613","$1,613","$1,305",,,,,,$90,$74,$144,,,FL,Hernando,Hernando Co,,"$1,089","$1,089",$935,,,,,,$45,$37,$72,,,,,,,,,,,,,,,,,
FL,Highlands,Highlands Co,10/27/09,,all fees suspended for 1 yr eff. 7/1/2009,,,,,,,,,,,,,FL,Highlands,Highlands Co,,,,,,,,,,,,,,,FL,Highlands,Highlands Co,,,,,,,,,,,,,,,FL,Highlands,Highlands Co,,,,,,,,,,,,,,,FL,Highlands,Highlands Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Hillsborough,Hillsborough Co,10/26/10,,"$9,428","$5,878","$1,475","$1,650","$1,900",,$354,,$49,,,"$4,000",,FL,Hillsborough,Hillsborough Co,,"$6,249","$4,094","$1,022",$825,"$1,330",,$230,,$49,,,"$2,793",,FL,Hillsborough,Hillsborough Co,,"$3,942","$3,374","$3,352",$264,$304,,,,$22,,,,,FL,Hillsborough,Hillsborough Co,,"$2,502","$1,934","$1,893",$264,$304,,,,$41,,,,,FL,Hillsborough,Hillsborough Co,,"$1,571","$1,003",$994,$264,$304,,,,$9,,,,,,,,,,,,,,,,,,,
FL,Hillsborough,Plant City,10/26/10,,"$11,787","$7,877","$1,856",$790,"$3,120",,$582,$538,$363,$538,,"$4,000",,FL,Hillsborough,Plant City,,"$8,202","$5,834","$1,290",$184,"$2,184",,$503,$486,$308,$454,,"$2,793",,FL,Hillsborough,Plant City,,"$3,218","$2,601","$1,562",$119,$499,,,,$533,$506,,,,FL,Hillsborough,Plant City,,"$2,433","$1,815","$1,281",$119,$499,,,,$262,$272,,,,FL,Hillsborough,Plant City,,"$1,240",$622,$278,$119,$499,,,,$139,$205,,,,,,,,,,,,,,,,,,
FL,Hillsborough,Tampa,10/26/10,,"$5,581","$5,581","$1,581",,,,,,,,,"$4,000",,FL,Hillsborough,Tampa,,"$3,608","$3,608",$815,,,,,,,,,"$2,793",,FL,Hillsborough,Tampa,,"$3,797","$3,797","$3,797",,,,,,,,,,,FL,Hillsborough,Tampa,,"$3,425","$3,425","$3,425",,,,,,,,,,,FL,Hillsborough,Tampa,,"$1,359","$1,359","$1,359",,,,,,,,,,,,,,,,,,,,,,,,,
FL,Indian River,Indian River Co,5/14/10,,"$8,185","$8,185","$4,483",,,,"$1,463",$483,,,,"$1,756",,FL,Indian River,Indian River Co,,"$4,057","$4,057","$2,428",,,,$844,$285,,,,$500,,FL,Indian River,Indian River Co,,"$3,163","$3,163","$3,163",,,,,,,,,,,FL,Indian River,Indian River Co,,"$3,798","$3,798","$3,798",,,,,,,,,,,FL,Indian River,Indian River Co,,"$1,318","$1,318","$1,318",,,,,,,,,,,,,,,,,,,,,,,,,
FL,Lake,Lake Co,10/26/10,,"$10,127","$10,127",,,,,$222,$191,$390,,,"$9,324",,FL,Lake,Lake Co,,"$6,250","$6,250",,,,,$171,$146,$244,,,"$5,689",,FL,Lake,Lake Co,,"$1,301","$1,301",,,,,,,"$1,301",,,,,FL,Lake,Lake Co,,"$1,301","$1,301",,,,,,,"$1,301",,,,,FL,Lake,Lake Co,,$104,$104,,,,,,,$104,,,,,,,,,,,,,,,,,,,
FL,Lake,Eustis,10/26/10,,"$14,023","$10,501",,$854,"$2,668",,$599,$293,$147,$138,,"$9,324",,FL,Lake,Eustis,,"$9,453","$6,531",,$708,"$2,214",,$428,$210,$105,$99,,"$5,689",,FL,Lake,Eustis,,"$2,101",$941,,$280,$880,,,,$485,$456,,,,FL,Lake,Eustis,,"$2,426",$666,,$430,"$1,330",,,,$343,$323,,,,FL,Lake,Eustis,,"$2,127",$367,,$430,"$1,330",,,,$189,$178,,,,,,,,,,,,,,,,,,
FL,Lee,Lee Co,10/26/10,,"$15,310","$15,310","$8,976",,,,"$1,479",,$739,,,"$4,116",,FL,Lee,Lee Co,,"$9,606","$9,606","$6,297",,,,"$1,109",,$576,,,"$1,624",,FL,Lee,Lee Co,,"$11,624","$11,624","$10,983",,,,,,$641,,,,,FL,Lee,Lee Co,,"$7,606","$7,606","$7,305",,,,,,$301,,,,,FL,Lee,Lee Co,,"$6,452","$6,452","$6,195",,,,,,$257,,,,,,,,,,,,,,,,,,,
FL,Lee,Bonita Springs,10/26/10,,"$13,869","$13,869","$8,211",,,,$872,,$670,,,"$4,116",,FL,Lee,Bonita Springs,,"$8,445","$8,445","$5,759",,,,$539,,$523,,,"$1,624",,FL,Lee,Bonita Springs,,"$11,999","$11,999","$11,451",,,,,,$548,,,,,FL,Lee,Bonita Springs,,"$6,928","$6,928","$6,683",,,,,,$245,,,,,FL,Lee,Bonita Springs,,"$5,914","$5,914","$5,666",,,,,,$248,,,,,,,,,,,,,,,,,,,
FL,Lee,Cape Coral,10/26/10,,"$14,921","$9,785","$3,347","$3,361","$1,775",,"$1,115",,$610,$597,,"$4,116",,FL,Lee,Cape Coral,,"$7,373","$6,293","$2,347",$784,$296,,"$1,115",,$610,$597,,"$1,624",,FL,Lee,Cape Coral,,"$6,856","$6,035","$5,709",$538,$284,,,,$162,$163,,,,FL,Lee,Cape Coral,,"$3,781","$2,960","$2,634",$538,$284,,,,$162,$163,,,,FL,Lee,Cape Coral,,"$3,457","$2,636","$2,310",$538,$284,,,,$162,$163,,,,,,,,,,,,,,,,,,
FL,Lee,Ft. Myers,10/26/10,,"$17,665","$13,676","$8,976","$2,023","$1,966",,,,$584,,,"$4,116",,FL,Lee,Ft. Myers,,"$11,795","$8,376","$6,297","$1,734","$1,685",,,,$455,,,"$1,624",,FL,Lee,Ft. Myers,,"$12,208","$11,518","$10,983",$354,$335,,,,$535,,,,,FL,Lee,Ft. Myers,,"$8,246","$7,556","$7,305",$354,$335,,,,$251,,,,,FL,Lee,Ft. Myers,,"$7,089","$6,399","$6,195",$354,$335,,,,$204,,,,,,,,,,,,,,,,,,,
FL,Levy,Levy Co,10/26/10,,"$1,249","$1,249","$1,046",,,,$150,,$53,,,,,FL,Levy,Levy Co,,$911,$911,$734,,,,$124,,$53,,,,,FL,Levy,Levy Co,,"$1,790","$1,790","$1,710",,,,,,$80,,,,,FL,Levy,Levy Co,,$898,$898,$818,,,,,,$80,,,,,FL,Levy,Levy Co,,$789,$789,$709,,,,,,$80,,,,,,,,,,,,,,,,,,,
FL,Manatee,Manatee Co,10/26/10,,"$5,499","$5,499","$3,507",,,,$971,,$182,$839,,,,FL,Manatee,Manatee Co,,"$3,848","$3,848","$2,634",,,,$592,,$111,$511,,,,FL,Manatee,Manatee Co,,"$8,648","$8,648","$7,754",,,,,,$65,$829,,,,FL,Manatee,Manatee Co,,"$4,208","$4,208","$3,867",,,,,,$96,$246,,,,FL,Manatee,Manatee Co,,"$2,185","$2,185","$1,996",,,,,,$61,$128,,,,,,,,,,,,,,,,,,
FL,Marion,Marion Co,10/26/10,,"$4,254","$4,254",,,,,,,$287,,,"$3,967",,FL,Marion,Marion Co,,"$2,407","$2,407",,,,,,,$241,,,"$2,166",,FL,Marion,Marion Co,,$553,$553,,,,,,,$553,,,,,FL,Marion,Marion Co,,$209,$209,,,,,,,$209,,,,,FL,Marion,Marion Co,,$119,$119,,,,,,,$119,,,,,,,,,,,,,,,,,,,
FL,Martin,Martin Co,10/26/10,,"$14,525","$14,525","$4,209",,,,"$2,969",$515,$355,$423,$487,"$5,567",,FL,Martin,Martin Co,,"$13,502","$13,502","$4,047",,,,"$2,856",$495,$342,$407,,"$5,355",,FL,Martin,Martin Co,,"$6,177","$6,177","$4,324",,,,,,$520,$619,$714,,,FL,Martin,Martin Co,,"$2,676","$2,676","$1,970",,,,,,$198,$236,$272,,,FL,Martin,Martin Co,,"$2,008","$2,008","$1,601",,,,,,$114,$136,$157,,,,,,,,,,,,,,,,,
FL,Monroe,Monroe Co,10/26/10,,"$1,534","$1,534",$633,,,,$340,$242,$105,$150,,,$64,FL,Monroe,Monroe Co,,"$1,331","$1,331",$430,,,,$340,$242,$105,$150,,,$64,FL,Monroe,Monroe Co,,"$2,398","$2,398","$1,168",,,,,,$64,$112,,,"$1,054",FL,Monroe,Monroe Co,,"$1,914","$1,914",$684,,,,,,$64,$112,,,"$1,054",FL,Monroe,Monroe Co,,$543,$543,$406,,,,,,$64,$19,,,$54,,,,,,,,,,,,,,,
FL,Nassau,Nassau Co,10/26/10,,"$3,726","$3,726",,,,,,,,,,"$3,726",,FL,Nassau,Nassau Co,,"$3,726","$3,726",,,,,,,,,,"$3,726",,FL,Nassau,Nassau Co,,$0,$0,,,,,,,,,,,,FL,Nassau,Nassau Co,,$0,$0,,,,,,,,,,,,FL,Nassau,Nassau Co,,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Okaloosa,Destin,10/26/10,,"$2,087","$2,087","$1,425",,,,$479,$160,,$23,,,,FL,Okaloosa,Destin,,"$1,479","$1,479","$1,016",,,,$335,$112,,$16,,,,FL,Okaloosa,Destin,,"$1,800","$1,800","$1,752",,,,,,,$48,,,,FL,Okaloosa,Destin,,"$1,429","$1,429","$1,404",,,,,,,$25,,,,FL,Okaloosa,Destin,,$894,$894,$888,,,,,,,$6,,,,,,,,,,,,,,,,,,
FL,Orange,Orange Co.,9/14/10,,"$18,688","$18,688","$3,825",,,,"$1,391",,$223,$208,,"$13,041",,FL,Orange,Orange Co.,,"$11,273","$11,273","$2,681",,,,"$1,003",,$195,$66,,"$7,328",,FL,Orange,Orange Co.,,"$14,692","$14,692","$14,113",,,,,,$248,$332,,,,FL,Orange,Orange Co.,,"$5,714","$5,714","$5,428",,,,,,$203,$83,,,,FL,Orange,Orange Co.,,"$3,514","$3,514","$3,420",,,,,,$44,$51,,,,,,,,,,,,,,,,,,
FL,Orange,Ocoee,10/26/10,,"$26,293","$19,707","$3,969","$1,661","$4,925",,"$1,560",,$636,$501,,"$13,041",,FL,Orange,Ocoee,,"$18,261","$12,774","$2,749","$1,384","$4,103",,"$1,560",,$636,$501,,"$7,328",,FL,Orange,Ocoee,,"$9,461","$7,261","$6,461",$555,"$1,645",,,,$470,$330,,,,FL,Orange,Ocoee,,"$7,908","$5,708","$4,908",$555,"$1,645",,,,$470,$330,,,,FL,Orange,Ocoee,,"$6,328","$4,129","$3,329",$555,"$1,645",,,,$470,$330,,,,,,,,,,,,,,,,,,
FL,Orange,Orlando,10/26/10,,"$18,715","$16,178","$2,987",,"$2,537",,,,$150,,,"$13,041",,FL,Orange,Orlando,,"$11,474","$9,546","$2,098",,"$1,928",,,,$120,,,"$7,328",,FL,Orange,Orlando,,"$11,458","$11,052","$10,792",,$406,,,,$260,,,,,FL,Orange,Orlando,,"$4,626","$4,220","$3,960",,$406,,,,$260,,,,,FL,Orange,Orlando,,"$2,891","$2,485","$2,225",,$406,,,,$260,,,,,,,,,,,,,,,,,,,
FL,Orange,Winter Garden,10/26/10,,"$21,174","$17,829","$3,517","$1,310","$2,035",,$671,,$340,$260,,"$13,041",,FL,Orange,Winter Garden,,"$13,182","$10,396","$2,470","$1,091","$1,695",,$598,,,,,"$7,328",,FL,Orange,Winter Garden,,"$9,872","$8,755","$7,645",$438,$680,,,,$610,$500,,,,FL,Orange,Winter Garden,,"$6,693","$5,576","$4,466",$438,$680,,,,$610,$500,,,,FL,Orange,Winter Garden,,"$3,631","$2,514","$1,404",$438,$680,,,,$610,$500,,,,,,,,,,,,,,,,,,
