,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,
CO,Mesa,Mesa Co,11/18/06,,"$1,539","$1,539","$1,539",,,,,,,,,,,CO,Mesa,Mesa Co,,"$1,066","$1,066","$1,066",,,,,,,,,,,CO,Mesa,Mesa Co,,"$2,371","$2,371","$2,371",,,,,,,,,,,CO,Mesa,Mesa Co,,"$1,612","$1,612","$1,612",,,,,,,,,,,CO,Mesa,Mesa Co,,"$1,119","$1,119","$1,119",,,,,,,,,,,
CO,Pitkin,Pitkin Co,11/18/06,,"$20,980","$20,980","$7,158",,,,"$13,287",,,,,$535,,CO,Pitkin,Pitkin Co,,"$13,464","$13,464","$4,501",,,,"$8,858",,,,,$105,,CO,Pitkin,Pitkin Co,,"$54,687","$54,687","$12,143",,,,"$4,100",,,,,,"$38,444",CO,Pitkin,Pitkin Co,,"$33,256","$33,256","$4,381",,,,"$4,100",,,,,,"$24,775",CO,Pitkin,Pitkin Co,,"$16,290","$16,290","$2,519",,,,"$4,100",,,,,,"$9,671",
CO,Weld,Weld Co,11/18/06,,"$1,987","$1,987","$1,987",,,,,,,,,,,CO,Weld,Weld Co,,"$1,377","$1,377","$1,377",,,,,,,,,,,CO,Weld,Weld Co,,"$3,059","$3,059","$3,059",,,,,,,,,,,CO,Weld,Weld Co,,"$2,068","$2,068","$2,068",,,,,,,,,,,CO,Weld,Weld Co,,"$1,618","$1,618","$1,618",,,,,,,,,,,
CO,Weld,Windsor,11/18/06,,"$17,365","$7,265","$1,993","$6,600","$3,500",$735,"$4,537",,,,,,,CO,Weld,Windsor,,"$6,028","$4,358","$1,381","$1,211",$459,$267,"$2,711",,,,,,,CO,Weld,Windsor,,"$7,548","$6,148","$4,984",$915,$485,"$1,164",,,,,,,,CO,Weld,Windsor,,"$4,607","$3,207","$2,509",$915,$485,$698,,,,,,,,CO,Weld,Windsor,,"$4,012","$2,612","$1,448",$915,$485,"$1,164",,,,,,,,
CO,Weld,Greeley,4/14/06,,"$5,921","$5,921","$2,059",,,$280,"$3,174",,$275,$133,,,,CO,Weld,Greeley,,"$4,125","$4,125","$1,418",,,$202,"$2,220",,$192,$93,,,,CO,Weld,Greeley,,"$10,734","$10,734","$9,767",,,$298,,,$499,$170,,,,CO,Weld,Greeley,,"$4,320","$4,320","$3,354",,,$254,,,$623,$89,,,,CO,Weld,Greeley,,"$2,088","$2,088","$1,499",,,$136,,,$403,$50,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,New Castle,New Castle Co,11/18/06,,"$9,321","$1,157",,,"$8,164",,$328,$138,$517,$62,$112,,,DE,New Castle,New Castle Co,,"$6,025",$762,,,"$5,263",,$225,$95,$322,$43,$77,,,DE,New Castle,New Castle Co,,"$1,603",$297,,,"$1,306",,,,$169,$33,$95,,,DE,New Castle,New Castle Co,,"$1,759",$453,,,"$1,306",,,,$297,$14,$142,,,DE,New Castle,New Castle Co,,"$1,578",$272,,,"$1,306",,,,$177,$7,$88,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,Gen.Govt,Schools,Other,
FL,Alachua,Alachula Co,1/21/07,,"$3,984","$2,508","$2,104",$461,"$1,015",,$252,,$152,,,,,FL,Alachua,Alachula Co,,"$1,254","$1,254","$1,052",,,,$126,,$76,,,,,FL,Alachua,Alachula Co,,"$3,890","$3,890","$3,814",,,,,,$76,,,,,FL,Alachua,Alachula Co,,"$1,897","$1,897","$1,821",,,,,,$76,,,,,FL,Alachua,Alachula Co,,"$1,148","$1,148","$1,072",,,,,,$76,,,,,
FL,Bradford,Bradford Co,6/22/06,,"$1,000","$1,000",,,,,,,,,,"$1,000",,FL,Bradford,Bradford Co,,,,,,,,,,,,,,,FL,Bradford,Bradford Co,,,,,,,,,,,,,,,FL,Bradford,Bradford Co,,,,,,,,,,,,,,,FL,Bradford,Bradford Co,,,,,,,,,,,,,,,
FL,Brevard,Brevard Co,8/10/06,,"$13,347","$9,187","$4,353","$1,903","$2,257",,,$64,$93,,,"$4,445",$232,FL,Brevard,Brevard Co,,"$5,427","$5,427","$2,381",,,,,$38,$53,,,"$2,794",$161,FL,Brevard,Brevard Co,,"$5,516","$5,516","$5,270",,,,,,$86,,,,$160,FL,Brevard,Brevard Co,,"$5,110","$5,110","$5,058",,,,,,$18,,,,$34,FL,Brevard,Brevard Co,,"$5,110","$5,110","$5,058",,,,,,$18,,,,$34,
FL,Brevard,Cocoa,3/17/06,,"$9,095","$6,195","$1,415","$1,650","$1,250",,,$64,$39,,,"$4,445",$232,FL,Brevard,Cocoa,,"$6,819","$3,919",$870,"$1,650","$1,250",,,$38,$34,,,"$2,794",$183,FL,Brevard,Cocoa,,"$1,959","$1,959","$1,713",,,,,,$86,,,,$160,FL,Brevard,Cocoa,,"$1,696","$1,696","$1,644",,,,,,$18,,,,$34,FL,Brevard,Cocoa,,"$5,092","$5,092","$5,058",,,,,,,,,,$34,
FL,Brevard,Melbourne,3/17/06,,"$6,838","$6,838","$1,268",,,,$540,$64,$39,,$250,"$4,445",$232,FL,Brevard,Melbourne,,"$4,612","$4,612",$890,,,,$450,$38,$34,,$223,"$2,794",$183,FL,Brevard,Melbourne,,"$4,040","$4,040","$3,126",,,,,,$86,,$668,,$160,FL,Brevard,Melbourne,,"$2,349","$2,349","$2,110",,,,,,$18,,$187,,$34,FL,Brevard,Melbourne,,"$1,117","$1,117",$989,,,,,,$18,,$76,,$34,
FL,Brevard,Palm Bay,3/17/06,,"$5,886","$5,886",$836,,,,$174,$64,$112,$23,,"$4,445",$232,FL,Brevard,Palm Bay,,"$3,975","$3,975",$735,,,,$120,$38,$89,$16,,"$2,794",$183,FL,Brevard,Palm Bay,,"$3,173","$3,173","$2,760",,,,,,$212,$41,,,$160,FL,Brevard,Palm Bay,,"$2,079","$2,079","$1,903",,,,,,$112,$30,,,$34,FL,Brevard,Palm Bay,,$789,$789,$704,,,,,,$43,$8,,,$34,
FL,Brevard,Rockledge,3/17/06,,"$6,195","$6,195","$1,415",,,,,$64,$39,,,"$4,445",$232,FL,Brevard,Rockledge,,"$5,430","$5,430","$2,381",,,,,$38,$34,,,"$2,794",$183,FL,Brevard,Rockledge,,"$1,959","$1,959","$1,713",,,,,,$86,,,,$160,FL,Brevard,Rockledge,,"$1,696","$1,696","$1,644",,,,,,$18,,,,$34,FL,Brevard,Rockledge,,"$5,110","$5,110","$5,058",,,,,,$18,,,,$34,
FL,Broward,Broward Co,1/20/07,,"$2,691","$2,691",$519,,,,$328,,,,,"$1,844",,FL,Broward,Broward Co,,"$2,174","$2,174",$314,,,,$299,,,,,"$1,561",,FL,Broward,Broward Co,,"$9,853","$9,853","$9,853",,,,,,,,,,,FL,Broward,Broward Co,,"$1,016","$1,016","$1,016",,,,,,,,,,,FL,Broward,Broward Co,,$444,$444,$444,,,,,,,,,,,
FL,Broward,Ft. Lauderdale,6/26/06,,"$4,242","$4,242",,,,,"$2,398",,,,,"$1,844",,FL,Broward,Ft. Lauderdale,,"$3,460","$3,460",,,,,"$1,899",,,,,"$1,561",,FL,Broward,Ft. Lauderdale,,,,,,,,,,,,,,,FL,Broward,Ft. Lauderdale,,,,,,,,,,,,,,,FL,Broward,Ft. Lauderdale,,$0,$0,,,,,,,,,,,,
FL,Charlotte,Charlotte Co,5/26/06,,"$8,380","$8,380","$5,080",,,,"$1,660",$160,$400,$300,$780,,,FL,Charlotte,Charlotte Co,,"$3,510","$3,510","$2,540",,,,$150,$80,$200,$150,$390,,,FL,Charlotte,Charlotte Co,,"$11,476","$11,476","$10,585",,,,,,$242,$178,$471,,,FL,Charlotte,Charlotte Co,,"$4,939","$4,939","$4,417",,,,,,$142,$104,$276,,,FL,Charlotte,Charlotte Co,,"$4,232","$4,232","$3,911",,,,,,$87,$64,$170,,,
FL,Citrus,Citrus Co,6/1/07,,"$9,314","$9,314","$4,853",,,,$723,$251,$497,$257,$625,"$2,109",,FL,Citrus,Citrus Co,,"$7,900","$7,900","$3,133",,,,$473,$173,$339,$178,$497,"$3,107",,FL,Citrus,Citrus Co,,"$8,213","$8,213","$5,847",,,,,,$775,$404,"$1,188",,,FL,Citrus,Citrus Co,,"$7,061","$7,061","$5,757",,,,,,$427,$223,$655,,,FL,Citrus,Citrus Co,,"$3,627","$3,627","$2,909",,,,,,$235,$123,$360,,,
FL,Clay,Clay Co,3/23/06,,"$2,000","$2,000",,,,,,,,,,"$2,000",,FL,Clay,Clay Co,,$920,$920,,,,,,,,,,$920,,FL,Clay,Clay Co,,,,,,,,,,,,,,,FL,Clay,Clay Co,,,,,,,,,,,,,,,FL,Clay,Clay Co,,,,,,,,,,,,,,,
FL,Collier,Collier Co,6/29/06,,"$30,273","$24,388","$8,884","$2,760","$3,125",,"$3,299",$506,"$1,155",$318,$807,"$9,206",$213,FL,Collier,Collier Co,,"$17,031","$13,111","$6,210","$1,840","$2,080",,"$2,409",$368,$622,$172,$410,"$2,862",$58,FL,Collier,Collier Co,,"$17,933","$16,079","$13,198",$869,$984,,,,$704,$478,"$1,135",,$564,FL,Collier,Collier Co,,"$16,522","$14,668","$13,122",$869,$984,,,,$594,$173,$557,,$222,FL,Collier,Collier Co,,"$9,902","$8,048","$7,075",$869,$984,,,,$545,$99,$298,,$31,
FL,Dade,Miami/Dade Co,6/28/06,,"$6,587","$6,587","$1,275",,,,"$2,276",,$177,$411,,"$2,448",,FL,Dade,Miami/Dade Co,,"$4,345","$4,345",$960,,,,"$1,384",,$187,$285,,"$1,530",,FL,Dade,Miami/Dade Co,,"$1,567","$1,567",$991,,,,,,$291,$285,,,,FL,Dade,Miami/Dade Co,,"$2,678","$2,678","$2,154",,,,,,$239,$285,,,,FL,Dade,Miami/Dade Co,,"$1,521","$1,521","$1,070",,,,,,$166,$285,,,,
FL,Dade,Miami,7/28/06,,"$10,537","$10,537",,,,,"$6,818",,$704,$154,$413,"$2,448",,FL,Dade,Miami,,"$7,124","$7,124",,,,,"$5,998",,$619,$144,$363,,,FL,Dade,Miami,,$931,$931,,,,,,,$227,$609,$95,,,FL,Dade,Miami,,$682,$682,,,,,,,$336,$206,$140,,,FL,Dade,Miami,,$404,$404,,,,,,,$210,$107,$87,,,
FL,DeSoto,DeSoto Co,9/29/06,,"$14,034","$14,034","$4,750",,,,$370,$163,$398,$538,$971,"$6,844",,FL,DeSoto,DeSoto Co,,"$4,249","$4,249","$2,648",,,,$177,$78,$191,$257,$465,$433,,FL,DeSoto,DeSoto Co,,"$12,140","$12,140","$9,450",,,,,,$200,"$1,990",$500,,,FL,DeSoto,DeSoto Co,,"$4,410","$4,410","$2,940",,,,,,$280,$500,$690,,,FL,DeSoto,DeSoto Co,,"$2,760","$2,760","$1,800",,,,,,$190,$310,$460,,,
FL,Flagler,Flagler Co,3/17/06,,"$5,307","$5,307","$1,438",,,,$269,,,,,"$3,600",,FL,Flagler,Flagler Co,,"$2,600","$2,600","$1,400",,,,$269,,,,,$931,,FL,Flagler,Flagler Co,,"$1,997","$1,997","$1,997",,,,,,,,,,,FL,Flagler,Flagler Co,,"$1,500","$1,500","$1,500",,,,,,,,,,,FL,Flagler,Flagler Co,,$794,$794,$794,,,,,,,,,,,
FL,Flagler,Palm Coast,3/20/06,,"$9,850","$9,850","$4,687",,,,"$1,390",,$173,,,"$3,600",,FL,Flagler,Palm Coast,,"$5,774","$5,774","$3,280",,,,"$1,390",,$173,,,$931,,FL,Flagler,Palm Coast,,"$6,013","$6,013","$5,533",,,,,,$481,,,,,FL,Flagler,Palm Coast,,"$5,110","$5,110","$4,629",,,,,,$481,,,,,FL,Flagler,Palm Coast,,"$2,279","$2,279","$1,798",,,,,,$481,,,,,
FL,Gilchrist,Gilchrist Co,7/5/06,,"$3,500","$3,500","$1,750",,,,,,,,"$1,000",$750,,FL,Gilchrist,Gilchrist Co,,"$3,500","$3,500","$1,750",,,,,,,,"$1,000",$750,,FL,Gilchrist,Gilchrist Co,,$560,$560,$500,,,,,,,,$60,,,FL,Gilchrist,Gilchrist Co,,$560,$560,$500,,,,,,,,$60,,,FL,Gilchrist,Gilchrist Co,,$560,$560,$500,,,,,,,,$60,,,
FL,Glades,Glades Co,1/20/07,,"$8,143","$8,143","$3,363",,,,$365,,$93,,,"$4,322",,FL,Glades,Glades Co,,"$5,524","$5,524","$2,369",,,,$339,,$64,,,"$2,752",,FL,Glades,Glades Co,,"$5,681","$5,681","$5,590",,,,,,$91,,,,,FL,Glades,Glades Co,,"$2,256","$2,256","$2,203",,,,,,$53,,,,,FL,Glades,Glades Co,,"$2,180","$2,180","$2,147",,,,,,$33,,,,,
FL,Hendry,Hendry Co,3/27/06,,"$7,591","$7,591","$2,490",,,,,,,,,"$5,101",,FL,Hendry,Hendry Co,,"$5,922","$5,922","$1,729",,,,,,,,,"$4,193",,FL,Hendry,Hendry Co,,"$3,916","$3,916","$3,916",,,,,,,,,,,FL,Hendry,Hendry Co,,"$1,466","$1,466","$1,466",,,,,,,,,,,FL,Hendry,Hendry Co,,"$1,918","$1,918","$1,918",,,,,,,,,,,
FL,Hernando,Hernando Co,1/20/07,,"$9,238","$9,238","$3,627",,,,$501,$154,$229,$99,$362,"$4,266",,FL,Hernando,Hernando Co,,"$6,919","$6,919","$2,498",,,,$395,$122,$181,$78,$285,"$3,360",,FL,Hernando,Hernando Co,,"$6,433","$6,433","$5,411",,,,,,$350,$145,$527,,,FL,Hernando,Hernando Co,,"$3,094","$3,094","$2,567",,,,,,$181,$74,$272,,,FL,Hernando,Hernando Co,,"$2,101","$2,101","$1,838",,,,,,$90,$37,$136,,,
FL,Hillsborough,Hillsborough Co,1/21/07,,"$7,428","$3,878","$1,475","$1,650","$1,900",,$354,,$49,,,"$2,000",,FL,Hillsborough,Hillsborough Co,,"$4,853","$2,698","$1,022",$825,"$1,330",,$230,,$49,,,"$1,397",,FL,Hillsborough,Hillsborough Co,,"$3,942","$3,374","$3,352",$264,$304,,,,$22,,,,,FL,Hillsborough,Hillsborough Co,,"$2,502","$1,934","$1,893",$264,$304,,,,$41,,,,,FL,Hillsborough,Hillsborough Co,,"$1,571","$1,003",$994,$264,$304,,,,$9,,,,,
FL,Hillsborough,Plant City,3/27/06,,"$8,305","$6,679","$3,100",$495,"$1,131",,$582,$538,$155,$304,,"$2,000",,FL,Hillsborough,Plant City,,"$6,063","$5,142","$2,415",$70,$851,,$503,$486,$115,$226,,"$1,397",,FL,Hillsborough,Plant City,,"$6,395","$6,156","$5,352",$58,$181,,,,$271,$533,,,,FL,Hillsborough,Plant City,,"$4,606","$4,367","$4,062",$58,$181,,,,$103,$202,,,,FL,Hillsborough,Plant City,,"$2,341","$2,102","$1,930",$58,$181,,,,$58,$114,,,,
FL,Hillsborough,Tampa,3/27/06,,"$3,581","$3,581","$1,581",,,,,,,,,"$2,000",,FL,Hillsborough,Tampa,,"$2,213","$2,213",$816,,,,,,,,,"$1,397",,FL,Hillsborough,Tampa,,"$3,797","$3,797","$3,797",,,,,,,,,,,FL,Hillsborough,Tampa,,"$3,425","$3,425","$3,425",,,,,,,,,,,FL,Hillsborough,Tampa,,"$1,359","$1,359","$1,359",,,,,,,,,,,
FL,Indian River,Indian River Co,3/23/06,,"$9,877","$9,877","$5,202",,,,"$1,463",$483,$278,$244,$206,"$1,756",$245,FL,Indian River,Indian River Co,,"$5,073","$5,073","$2,842",,,,$844,$285,$176,$148,$121,$500,$157,FL,Indian River,Indian River Co,,"$10,828","$10,828","$7,813",,,,,,$502,$439,"$1,527",,$547,FL,Indian River,Indian River Co,,"$6,300","$6,300","$5,326",,,,,,$130,$114,$555,,$175,FL,Indian River,Indian River Co,,"$3,845","$3,845","$2,797",,,,,,$120,$105,$512,,$311,
FL,Lake,Lake Co,1/20/07,,"$10,026","$10,026","$2,189",,,,$222,$191,$369,,,"$7,055",,FL,Lake,Lake Co,,"$6,216","$6,216","$1,408",,,,$171,$146,$231,,,"$4,260",,FL,Lake,Lake Co,,"$3,410","$3,410","$2,177",,,,,,"$1,233",,,,,FL,Lake,Lake Co,,"$4,116","$4,116","$2,883",,,,,,"$1,233",,,,,FL,Lake,Lake Co,,"$2,256","$2,256","$2,157",,,,,,$99,,,,,
FL,Lake,Eustis,6/23/06,,"$11,754","$8,232",,$854,"$2,668",,$599,$293,$147,$138,,"$7,055",,FL,Lake,Eustis,,"$8,024","$5,102",,$708,"$2,214",,$428,$210,$105,$99,,"$4,260",,FL,Lake,Eustis,,"$2,101",$941,,$280,$880,,,,$485,$456,,,,FL,Lake,Eustis,,"$2,426",$666,,$430,"$1,330",,,,$343,$323,,,,FL,Lake,Eustis,,"$2,127",$367,,$430,"$1,330",,,,$189,$178,,,,
FL,Lee,Lee Co,3/16/07,,"$15,503","$15,503","$8,976",,,,"$1,479",,$739,,,"$4,309",,FL,Lee,Lee Co,,"$9,686","$9,686","$6,297",,,,"$1,109",,$576,,,"$1,704",,FL,Lee,Lee Co,,"$16,478","$16,478","$15,837",,,,,,$641,,,,,FL,Lee,Lee Co,,"$7,606","$7,606","$7,305",,,,,,$301,,,,,FL,Lee,Lee Co,,"$6,452","$6,452","$6,195",,,,,,$257,,,,,
FL,Lee,Bonita Springs,8/4/06,,"$11,211","$11,211","$5,647",,,,$872,,$383,,,"$4,309",,FL,Lee,Bonita Springs,,"$6,397","$6,397","$3,913",,,,$539,,$241,,,"$1,704",,FL,Lee,Bonita Springs,,"$10,135","$10,135","$9,625",,,,,,$510,,,,,FL,Lee,Bonita Springs,,"$4,670","$4,670","$4,441",,,,,,$229,,,,,FL,Lee,Bonita Springs,,"$4,009","$4,009","$3,897",,,,,,$112,,,,,
FL,Lee,Cape Coral,6/26/06,,"$13,396","$9,944","$3,347","$1,714","$1,738",,"$1,115",,$316,,,"$4,309",$857,FL,Lee,Cape Coral,,"$6,115","$5,540","$2,347",$286,$290,,"$1,115",,$316,,,"$1,704",$57,FL,Lee,Cape Coral,,"$6,582","$6,030","$5,708",$274,$278,,,,$184,,,,$137,FL,Lee,Cape Coral,,"$3,507","$2,955","$2,634",$274,$278,,,,$184,,,,$137,FL,Lee,Cape Coral,,"$3,184","$2,631","$2,310",$274,$278,,,,$184,,,,$137,
FL,Lee,Ft. Myers,6/26/06,,"$11,853","$7,864","$2,971","$2,023","$1,966",,,,$584,,,"$4,309",,FL,Lee,Ft. Myers,,"$8,746","$5,327","$2,059","$1,734","$1,685",,"$1,109",,$455,,,"$1,704",,FL,Lee,Ft. Myers,,"$17,022","$16,357","$15,837",$337,$328,,,,$520,,,,,FL,Lee,Ft. Myers,,"$8,214","$7,549","$7,305",$337,$328,,,,$244,,,,,FL,Lee,Ft. Myers,,"$7,058","$6,393","$6,195",$337,$328,,,,$198,,,,,
FL,Levy,Levy Co,6/27/06,,"$1,249","$1,249","$1,046",,,,$150,,$53,,,,,FL,Levy,Levy Co,,$911,$911,$734,,,,$124,,$53,,,,,FL,Levy,Levy Co,,"$1,790","$1,790","$1,710",,,,,,$80,,,,,FL,Levy,Levy Co,,$898,$898,$818,,,,,,$80,,,,,FL,Levy,Levy Co,,$789,$789,$709,,,,,,$80,,,,,
FL,Manatee,Manatee Co,12/21/06,,"$15,129","$15,129","$7,013",,,,$971,,$182,$839,,"$6,124",,FL,Manatee,Manatee Co,,"$7,045","$7,045","$5,267",,,,$592,,$111,$511,,$564,,FL,Manatee,Manatee Co,,"$16,402","$16,402","$15,508",,,,,,$65,$829,,,,FL,Manatee,Manatee Co,,"$8,075","$8,075","$7,733",,,,,,$96,$246,,,,FL,Manatee,Manatee Co,,"$4,180","$4,180","$3,992",,,,,,$60,$128,,,,
FL,Marion,Marion Co,3/16/07,,"$5,714","$5,714","$5,462",,,,,,$252,,,,,FL,Marion,Marion Co,,"$3,259","$3,259","$3,047",,,,,,$212,,,,,FL,Marion,Marion Co,,"$7,541","$7,541","$7,055",,,,,,$486,,,,,FL,Marion,Marion Co,,"$7,077","$7,077","$6,893",,,,,,$184,,,,,FL,Marion,Marion Co,,"$3,398","$3,398","$3,294",,,,,,$104,,,,,
FL,Martin,Martin Co,4/16/06,,"$11,748","$11,748","$2,891",,,,"$2,423",$471,$357,$459,$592,"$4,555",,FL,Martin,Martin Co,,"$11,066","$11,066","$2,688",,,,"$2,255",$438,$333,$428,$550,"$4,374",,FL,Martin,Martin Co,,"$10,347","$10,347","$8,420",,,,,,$486,$625,$816,,,FL,Martin,Martin Co,,"$4,600","$4,600","$3,867",,,,,,$185,$238,$310,,,FL,Martin,Martin Co,,"$2,837","$2,837","$2,403",,,,,,$107,$137,$190,,,
FL,Monroe,Monroe Co,7/5/06,,"$1,534","$1,534",$633,,,,$340,$242,$105,$150,,,$64,FL,Monroe,Monroe Co,,"$1,331","$1,331",$430,,,,$340,$242,$105,$150,,,$64,FL,Monroe,Monroe Co,,"$2,286","$2,286","$1,168",,,,,,$64,,,,"$1,054",FL,Monroe,Monroe Co,,"$1,802","$1,802",$684,,,,,,$64,,,,"$1,054",FL,Monroe,Monroe Co,,$543,$543,$406,,,,,,$64,$19,,,$54,
FL,Nassau,Nassau Co,6/28/06,,"$6,210","$6,210","$1,430",,,,$553,,$121,$150,$231,"$3,726",,FL,Nassau,Nassau Co,,"$5,596","$5,596",$984,,,,$431,,$110,$136,$210,"$3,726",,FL,Nassau,Nassau Co,,"$3,736","$3,736","$2,726",,,,,,$245,$304,$460,,,FL,Nassau,Nassau Co,,"$1,858","$1,858","$1,154",,,,,,$169,$210,$324,,,FL,Nassau,Nassau Co,,"$1,378","$1,378","$1,074",,,,,,$73,$91,$140,,,
FL,Okaloosa,Destin,3/27/06,,$760,$760,$471,,,,$160,$108,,$21,,,,FL,Okaloosa,Destin,,$781,$781,$577,,,,$113,$76,,$15,,,,FL,Okaloosa,Destin,,"$9,448","$9,448","$9,400",,,,,,,$48,,,,FL,Okaloosa,Destin,,"$1,896","$1,896","$1,871",,,,,,,$25,,,,FL,Okaloosa,Destin,,"$1,036","$1,036","$1,030",,,,,,,$6,,,,
FL,Orange,Orange Co.,6/28/06,,"$12,017","$12,017","$3,500",,,,"$1,123",,$201,$193,,"$7,000",,FL,Orange,Orange Co.,,"$7,306","$7,306","$2,453",,,,$809,,$176,$61,,"$3,807",,FL,Orange,Orange Co.,,"$13,180","$13,180","$12,649",,,,,,$223,$308,,,,FL,Orange,Orange Co.,,"$6,656","$6,656","$6,396",,,,,,$183,$77,,,,FL,Orange,Orange Co.,,"$3,216","$3,216","$3,130",,,,,,$39,$47,,,,
FL,Orange,Apopka,6/27/06,,"$16,052","$9,964","$2,723","$2,367","$3,721",,$241,,,,,"$7,000",,FL,Orange,Apopka,,"$12,048","$5,960","$1,912","$2,367","$3,721",,$241,,,,,"$3,807",,FL,Orange,Apopka,,"$10,355","$9,381","$9,381",$379,$595,,,,,,,,,FL,Orange,Apopka,,"$3,691","$2,717","$2,717",$379,$595,,,,,,,,,FL,Orange,Apopka,,"$3,286","$2,312","$2,312",$379,$595,,,,,,,,,
FL,Orange,Maitland,7/12/06,,"$14,125","$10,335","$1,315",$900,"$2,890",,"$2,000",,,,,"$7,000",$20,FL,Orange,Maitland,,"$5,409","$4,717",$794,$210,$482,,,,$106,,,"$3,807",$10,FL,Orange,Maitland,,"$3,033","$2,427","$2,267",$144,$462,,,,$150,,,,$10,FL,Orange,Maitland,,"$2,144","$1,538","$1,378",$144,$462,,,,$150,,,,$10,FL,Orange,Maitland,,"$1,605",$999,$839,$144,$462,,,,$150,,,,$10,
FL,Orange,Oakland,6/27/06,,"$10,235","$9,435","$1,500",$700,$100,,$350,,$100,$150,,"$7,000",$335,FL,Orange,Oakland,,"$7,042","$6,242","$1,500",$700,$100,,$350,,$100,$150,,"$3,807",$335,FL,Orange,Oakland,,"$12,426","$8,726","$7,370","$3,500",$200,,,,$98,$358,,,$900,FL,Orange,Oakland,,"$7,313","$3,613","$2,250","$3,500",$200,,,,$98,$365,,,$900,FL,Orange,Oakland,,"$6,256","$2,556","$1,200","$3,500",$200,,,,$98,$358,,,$900,
FL,Orange,Ocoee,6/30/06,,"$19,388","$13,666","$3,969","$1,443","$4,279",,"$1,560",,$636,$501,,"$7,000",,FL,Orange,Ocoee,,"$14,020","$9,253","$2,749","$1,202","$3,564",,"$1,560",,$636,$501,,"$3,807",,FL,Orange,Ocoee,,"$9,167","$7,261","$6,461",$481,"$1,425",,,,$470,$330,,,,FL,Orange,Ocoee,,"$7,619","$5,708","$4,908",$482,"$1,429",,,,$470,$330,,,,FL,Orange,Ocoee,,"$6,806","$4,129","$3,329",$675,"$2,003",,,,$470,$330,,,,
FL,Orange,Orlando,7/10/06,,"$11,066","$8,184","$1,034",,"$2,883",,,,$150,,,"$7,000",,FL,Orange,Orlando,,"$6,885","$4,622",$695,,"$2,263",,,,$120,,,"$3,807",,FL,Orange,Orlando,,"$3,520","$3,520","$3,260",,,,,,$260,,,,,FL,Orange,Orlando,,"$1,521","$1,521","$1,261",,,,,,$260,,,,,FL,Orange,Orlando,,"$1,152","$1,152",$892,,,,,,$260,,,,,
